File ID,digit_label,participant,intonation
0011304.wav,23,S10,2
0011305.wav,1,S89,1
0011306.wav,30,S52,3
0011307.wav,5,S62,2
0011308.wav,15,S160,2
0011309.wav,14,S12,1
0011310.wav,26,S133,3
0011311.wav,24,S84,2
0011312.wav,28,S96,3
0011313.wav,10,S25,1
0011314.wav,15,S62,2
0011315.wav,26,S67,1
0011316.wav,2,S45,2
0011317.wav,22,S1,4
0011318.wav,27,S183,3
0011319.wav,5,S169,1
0011320.wav,8,S108,3
0011321.wav,12,S56,2
0011322.wav,17,S79,1
0011323.wav,0,S67,4
0011324.wav,21,S169,3
0011325.wav,11,S114,3
0011326.wav,11,S184,1
0011327.wav,15,S136,2
0011328.wav,8,S12,2
0011329.wav,26,S126,4
0011330.wav,1,S174,4
0011331.wav,16,S12,3
0011332.wav,17,S159,1
0011333.wav,0,S183,3
0011334.wav,8,S14,2
0011335.wav,5,S45,2
0011336.wav,13,S158,2
0011337.wav,9,S85,2
0011338.wav,1,S96,1
0011339.wav,13,S170,2
0011340.wav,17,S178,2
0011341.wav,25,S147,3
0011342.wav,28,S154,1
0011343.wav,22,S178,3
0011344.wav,30,S52,4
0011345.wav,31,S81,1
0011346.wav,3,S121,3
0011347.wav,23,S136,1
0011348.wav,7,S50,3
0011349.wav,27,S128,2
0011350.wav,8,S106,2
0011351.wav,29,S29,3
0011352.wav,2,S78,3
0011353.wav,24,S97,3
0011354.wav,8,S12,3
0011355.wav,1,S55,3
0011356.wav,16,S35,2
0011357.wav,31,S143,2
0011358.wav,21,S124,4
0011359.wav,27,S85,1
0011360.wav,8,S120,3
0011361.wav,5,S160,3
0011362.wav,26,S143,2
0011363.wav,10,S167,1
0011364.wav,7,S167,4
0011365.wav,19,S129,4
0011366.wav,8,S23,3
0011367.wav,12,S23,1
0011368.wav,18,S41,2
0011369.wav,12,S16,2
0011370.wav,8,S162,4
0011371.wav,12,S44,3
0011372.wav,2,S131,2
0011373.wav,28,S112,1
0011374.wav,15,S121,1
0011375.wav,29,S119,1
0011376.wav,21,S151,3
0011377.wav,2,S12,2
0011378.wav,26,S46,2
0011379.wav,29,S138,4
0011380.wav,29,S126,2
0011381.wav,12,S150,1
0011382.wav,15,S34,3
0011383.wav,1,S78,1
0011384.wav,12,S45,3
0011385.wav,19,S177,3
0011386.wav,28,S100,2
0011387.wav,5,S171,2
0011388.wav,4,S108,2
0011389.wav,24,S147,3
0011390.wav,30,S181,1
0011391.wav,16,S120,1
0011392.wav,7,S57,1
0011393.wav,15,S99,4
0011394.wav,7,S80,4
0011395.wav,15,S181,3
0011396.wav,16,S80,4
0011397.wav,17,S62,2
0011398.wav,25,S53,4
0011399.wav,4,S69,3
0011400.wav,30,S140,3
0011401.wav,31,S107,2
0011402.wav,10,S66,2
0011403.wav,27,S108,4
0011404.wav,26,S129,2
0011405.wav,9,S142,4
0011406.wav,25,S181,4
0011407.wav,27,S140,3
0011408.wav,0,S154,3
0011409.wav,14,S2,3
0011410.wav,24,S141,4
0011411.wav,12,S109,2
0011412.wav,19,S147,3
0011413.wav,17,S84,1
0011414.wav,1,S85,2
0011415.wav,4,S163,2
0011416.wav,27,S168,4
0011417.wav,2,S107,4
0011418.wav,2,S45,1
0011419.wav,13,S168,2
0011420.wav,28,S133,1
0011421.wav,7,S9,1
0011422.wav,7,S140,2
0011423.wav,0,S99,1
0011424.wav,23,S81,2
0011425.wav,14,S8,1
0011426.wav,18,S4,3
0011427.wav,2,S177,3
0011428.wav,26,S110,4
0011429.wav,4,S50,2
0011430.wav,22,S168,4
0011431.wav,19,S120,3
0011432.wav,3,S2,4
0011433.wav,17,S172,4
0011434.wav,16,S63,2
0011435.wav,26,S29,1
0011436.wav,23,S157,2
0011437.wav,27,S112,3
0011438.wav,29,S104,4
0011439.wav,3,S116,1
0011440.wav,13,S43,3
0011441.wav,8,S3,1
0011442.wav,17,S166,3
0011443.wav,14,S178,4
0011444.wav,8,S144,2
0011445.wav,4,S179,1
0011446.wav,20,S121,3
0011447.wav,1,S126,1
0011448.wav,2,S35,4
0011449.wav,5,S101,1
0011450.wav,27,S82,4
0011451.wav,15,S27,2
0011452.wav,23,S59,2
0011453.wav,18,S47,4
0011454.wav,8,S107,1
0011455.wav,24,S5,3
0011456.wav,2,S38,2
0011457.wav,6,S136,1
0011458.wav,29,S18,1
0011459.wav,8,S51,2
0011460.wav,27,S162,3
0011461.wav,14,S111,4
0011462.wav,30,S133,3
0011463.wav,20,S46,1
0011464.wav,16,S81,3
0011465.wav,5,S30,2
0011466.wav,14,S90,4
0011467.wav,3,S127,3
0011468.wav,11,S112,4
0011469.wav,29,S127,1
0011470.wav,26,S36,3
0011471.wav,31,S61,2
0011472.wav,16,S168,4
0011473.wav,18,S158,1
0011474.wav,18,S57,4
0011475.wav,9,S157,2
0011476.wav,6,S167,3
0011477.wav,15,S112,3
0011478.wav,29,S13,1
0011479.wav,1,S154,4
0011480.wav,2,S125,3
0011481.wav,13,S120,2
0011482.wav,0,S8,1
0011483.wav,7,S22,1
0011484.wav,26,S154,3
0011485.wav,3,S98,2
0011486.wav,17,S33,1
0011487.wav,12,S41,1
0011488.wav,1,S167,2
0011489.wav,10,S144,3
0011490.wav,15,S100,3
0011491.wav,3,S168,3
0011492.wav,20,S87,3
0011493.wav,22,S49,2
0011494.wav,16,S81,3
0011495.wav,9,S119,3
0011496.wav,7,S15,3
0011497.wav,15,S152,1
0011498.wav,27,S71,3
0011499.wav,8,S174,3
0011500.wav,6,S116,1
0011501.wav,23,S161,3
0011502.wav,25,S140,4
0011503.wav,14,S24,4
0011504.wav,18,S6,4
0011505.wav,1,S5,1
0011506.wav,8,S150,1
0011507.wav,17,S41,4
0011508.wav,18,S140,4
0011509.wav,11,S46,1
0011510.wav,24,S18,1
0011511.wav,24,S30,1
0011512.wav,22,S146,2
0011513.wav,19,S27,2
0011514.wav,31,S39,1
0011515.wav,3,S113,2
0011516.wav,17,S83,3
0011517.wav,15,S143,4
0011518.wav,7,S134,2
0011519.wav,1,S146,2
0011520.wav,15,S54,1
0011521.wav,23,S122,2
0011522.wav,16,S60,3
0011523.wav,11,S23,2
0011524.wav,11,S66,2
0011525.wav,24,S27,3
0011526.wav,19,S13,4
0011527.wav,20,S2,1
0011528.wav,25,S144,3
0011529.wav,19,S113,4
0011530.wav,19,S2,3
0011531.wav,21,S169,1
0011532.wav,10,S2,2
0011533.wav,1,S83,2
0011534.wav,11,S119,1
0011535.wav,6,S93,1
0011536.wav,17,S119,3
0011537.wav,13,S29,3
0011538.wav,7,S161,2
0011539.wav,17,S149,2
0011540.wav,9,S115,4
0011541.wav,15,S55,1
0011542.wav,28,S17,2
0011543.wav,2,S21,3
0011544.wav,7,S13,4
0011545.wav,18,S160,2
0011546.wav,11,S49,2
0011547.wav,31,S110,3
0011548.wav,7,S117,1
0011549.wav,16,S113,1
0011550.wav,26,S162,3
0011551.wav,7,S62,2
0011552.wav,15,S68,2
0011553.wav,25,S21,1
0011554.wav,2,S25,1
0011555.wav,30,S37,3
0011556.wav,3,S39,1
0011557.wav,0,S172,1
0011558.wav,12,S95,1
0011559.wav,3,S1,1
0011560.wav,19,S99,1
0011561.wav,13,S114,3
0011562.wav,11,S47,4
0011563.wav,3,S167,2
0011564.wav,0,S75,2
0011565.wav,27,S41,3
0011566.wav,4,S136,3
0011567.wav,27,S68,3
0011568.wav,23,S110,1
0011569.wav,30,S178,2
0011570.wav,13,S47,4
0011571.wav,15,S116,1
0011572.wav,11,S92,2
0011573.wav,11,S75,4
0011574.wav,9,S8,2
0011575.wav,20,S149,2
0011576.wav,2,S39,3
0011577.wav,14,S16,4
0011578.wav,28,S139,3
0011579.wav,6,S124,1
0011580.wav,29,S104,3
0011581.wav,3,S45,1
0011582.wav,28,S96,1
0011583.wav,28,S133,4
0011584.wav,0,S170,4
0011585.wav,31,S180,3
0011586.wav,26,S119,1
0011587.wav,3,S9,3
0011588.wav,8,S40,3
0011589.wav,6,S167,4
0011590.wav,28,S81,2
0011591.wav,30,S26,3
0011592.wav,2,S182,4
0011593.wav,16,S146,1
0011594.wav,13,S24,4
0011595.wav,2,S68,1
0011596.wav,4,S100,3
0011597.wav,22,S30,4
0011598.wav,20,S86,2
0011599.wav,22,S45,1
0011600.wav,25,S157,2
0011601.wav,31,S52,4
0011602.wav,5,S57,2
0011603.wav,4,S10,2
0011604.wav,3,S133,4
0011605.wav,26,S167,1
0011606.wav,10,S46,3
0011607.wav,11,S102,4
0011608.wav,17,S143,3
0011609.wav,7,S66,3
0011610.wav,20,S11,4
0011611.wav,23,S22,3
0011612.wav,12,S164,1
0011613.wav,20,S79,3
0011614.wav,6,S28,4
0011615.wav,29,S9,2
0011616.wav,18,S97,1
0011617.wav,25,S109,4
0011618.wav,2,S111,1
0011619.wav,28,S68,3
0011620.wav,27,S149,4
0011621.wav,15,S166,1
0011622.wav,6,S46,1
0011623.wav,16,S124,2
0011624.wav,18,S119,4
0011625.wav,29,S106,2
0011626.wav,8,S26,3
0011627.wav,27,S169,3
0011628.wav,8,S83,2
0011629.wav,3,S38,1
0011630.wav,6,S34,2
0011631.wav,9,S4,4
0011632.wav,8,S30,1
0011633.wav,27,S182,1
0011634.wav,19,S151,2
0011635.wav,14,S145,1
0011636.wav,11,S3,3
0011637.wav,1,S164,1
0011638.wav,17,S152,4
0011639.wav,12,S120,2
0011640.wav,8,S114,1
0011641.wav,20,S42,4
0011642.wav,9,S23,2
0011643.wav,17,S120,3
0011644.wav,12,S86,1
0011645.wav,30,S107,3
0011646.wav,6,S6,1
0011647.wav,20,S148,1
0011648.wav,13,S24,1
0011649.wav,2,S93,2
0011650.wav,10,S100,4
0011651.wav,16,S172,2
0011652.wav,11,S165,2
0011653.wav,7,S167,1
0011654.wav,23,S42,3
0011655.wav,14,S168,3
0011656.wav,7,S2,1
0011657.wav,9,S123,3
0011658.wav,15,S160,4
0011659.wav,24,S143,2
0011660.wav,6,S9,3
0011661.wav,25,S116,3
0011662.wav,19,S141,3
0011663.wav,4,S65,4
0011664.wav,25,S18,4
0011665.wav,12,S110,2
0011666.wav,3,S38,2
0011667.wav,9,S146,1
0011668.wav,3,S115,2
0011669.wav,4,S122,1
0011670.wav,30,S50,1
0011671.wav,15,S61,1
0011672.wav,27,S114,3
0011673.wav,15,S83,3
0011674.wav,18,S168,1
0011675.wav,11,S34,3
0011676.wav,15,S147,2
0011677.wav,1,S153,4
0011678.wav,11,S83,3
0011679.wav,0,S49,2
0011680.wav,30,S31,1
0011681.wav,24,S97,2
0011682.wav,4,S23,3
0011683.wav,14,S168,2
0011684.wav,28,S14,1
0011685.wav,0,S158,4
0011686.wav,26,S67,2
0011687.wav,0,S149,4
0011688.wav,30,S111,4
0011689.wav,21,S67,4
0011690.wav,6,S24,4
0011691.wav,17,S91,4
0011692.wav,14,S40,4
0011693.wav,1,S148,2
0011694.wav,8,S18,2
0011695.wav,18,S142,2
0011696.wav,4,S63,3
0011697.wav,11,S78,4
0011698.wav,20,S62,3
0011699.wav,2,S31,1
0011700.wav,2,S81,1
0011701.wav,14,S3,3
0011702.wav,25,S178,3
0011703.wav,10,S59,2
0011704.wav,21,S133,2
0011705.wav,29,S149,4
0011706.wav,22,S108,2
0011707.wav,8,S164,4
0011708.wav,5,S93,2
0011709.wav,3,S180,3
0011710.wav,16,S182,4
0011711.wav,18,S111,4
0011712.wav,3,S80,2
0011713.wav,22,S110,2
0011714.wav,25,S139,1
0011715.wav,15,S148,2
0011716.wav,30,S155,3
0011717.wav,14,S112,3
0011718.wav,24,S120,4
0011719.wav,11,S28,1
0011720.wav,8,S51,1
0011721.wav,18,S38,1
0011722.wav,0,S44,4
0011723.wav,23,S135,2
0011724.wav,7,S178,4
0011725.wav,31,S141,1
0011726.wav,27,S28,1
0011727.wav,2,S156,3
0011728.wav,2,S73,2
0011729.wav,26,S120,1
0011730.wav,25,S109,2
0011731.wav,12,S45,1
0011732.wav,25,S91,1
0011733.wav,13,S37,1
0011734.wav,7,S122,4
0011735.wav,23,S142,1
0011736.wav,26,S58,3
0011737.wav,5,S43,2
0011738.wav,27,S177,3
0011739.wav,18,S95,2
0011740.wav,12,S63,3
0011741.wav,1,S145,4
0011742.wav,18,S82,3
0011743.wav,0,S38,2
0011744.wav,6,S182,1
0011745.wav,5,S164,4
0011746.wav,24,S97,1
0011747.wav,19,S34,2
0011748.wav,25,S61,4
0011749.wav,1,S152,1
0011750.wav,8,S85,4
0011751.wav,24,S78,1
0011752.wav,21,S90,2
0011753.wav,10,S73,4
0011754.wav,0,S91,3
0011755.wav,7,S155,2
0011756.wav,27,S145,3
0011757.wav,20,S17,1
0011758.wav,12,S2,4
0011759.wav,4,S117,3
0011760.wav,3,S167,2
0011761.wav,22,S161,2
0011762.wav,2,S60,2
0011763.wav,0,S153,4
0011764.wav,25,S113,3
0011765.wav,9,S127,3
0011766.wav,11,S157,3
0011767.wav,11,S37,4
0011768.wav,5,S116,2
0011769.wav,11,S59,1
0011770.wav,10,S129,4
0011771.wav,29,S62,4
0011772.wav,27,S117,4
0011773.wav,5,S41,2
0011774.wav,16,S183,2
0011775.wav,19,S157,1
0011776.wav,15,S33,3
0011777.wav,28,S162,4
0011778.wav,28,S165,1
0011779.wav,25,S10,4
0011780.wav,19,S86,3
0011781.wav,31,S161,4
0011782.wav,3,S89,2
0011783.wav,14,S42,4
0011784.wav,25,S94,2
0011785.wav,29,S2,1
0011786.wav,9,S154,2
0011787.wav,20,S43,2
0011788.wav,22,S178,4
0011789.wav,11,S160,2
0011790.wav,25,S140,3
0011791.wav,11,S44,4
0011792.wav,28,S165,3
0011793.wav,5,S73,1
0011794.wav,16,S106,1
0011795.wav,30,S123,3
0011796.wav,25,S106,4
0011797.wav,0,S112,2
0011798.wav,11,S106,4
0011799.wav,6,S108,4
0011800.wav,3,S2,1
0011801.wav,21,S47,4
0011802.wav,25,S26,2
0011803.wav,15,S72,1
0011804.wav,4,S7,3
0011805.wav,19,S45,1
0011806.wav,29,S45,3
0011807.wav,26,S24,1
0011808.wav,10,S21,2
0011809.wav,18,S108,4
0011810.wav,27,S9,4
0011811.wav,7,S6,2
0011812.wav,12,S96,1
0011813.wav,9,S114,3
0011814.wav,25,S16,2
0011815.wav,18,S87,3
0011816.wav,30,S4,1
0011817.wav,26,S92,4
0011818.wav,20,S171,2
0011819.wav,22,S6,2
0011820.wav,3,S160,1
0011821.wav,30,S158,4
0011822.wav,16,S92,1
0011823.wav,27,S113,2
0011824.wav,16,S79,1
0011825.wav,10,S154,3
0011826.wav,21,S84,1
0011827.wav,27,S146,4
0011828.wav,6,S50,3
0011829.wav,5,S142,3
0011830.wav,28,S165,4
0011831.wav,21,S89,3
0011832.wav,2,S71,2
0011833.wav,7,S66,3
0011834.wav,5,S146,3
0011835.wav,6,S92,4
0011836.wav,14,S147,4
0011837.wav,30,S89,1
0011838.wav,31,S15,1
0011839.wav,27,S67,4
0011840.wav,6,S38,2
0011841.wav,6,S27,1
0011842.wav,26,S96,4
0011843.wav,5,S69,3
0011844.wav,3,S142,4
0011845.wav,15,S155,2
0011846.wav,30,S126,2
0011847.wav,16,S59,3
0011848.wav,17,S149,4
0011849.wav,23,S114,1
0011850.wav,16,S127,3
0011851.wav,13,S13,4
0011852.wav,9,S20,1
0011853.wav,28,S178,3
0011854.wav,8,S42,1
0011855.wav,23,S35,3
0011856.wav,13,S49,2
0011857.wav,18,S24,4
0011858.wav,12,S80,1
0011859.wav,15,S34,2
0011860.wav,18,S145,2
0011861.wav,24,S160,1
0011862.wav,3,S182,1
0011863.wav,28,S10,1
0011864.wav,2,S39,1
0011865.wav,4,S156,4
0011866.wav,21,S73,3
0011867.wav,31,S82,1
0011868.wav,2,S38,2
0011869.wav,14,S32,4
0011870.wav,16,S150,3
0011871.wav,29,S25,2
0011872.wav,18,S103,3
0011873.wav,12,S113,1
0011874.wav,27,S46,2
0011875.wav,10,S94,1
0011876.wav,4,S101,4
0011877.wav,21,S166,4
0011878.wav,23,S158,1
0011879.wav,12,S150,3
0011880.wav,2,S91,1
0011881.wav,8,S111,1
0011882.wav,29,S14,1
0011883.wav,2,S100,3
0011884.wav,9,S95,3
0011885.wav,3,S180,4
0011886.wav,29,S136,2
0011887.wav,13,S169,1
0011888.wav,17,S37,3
0011889.wav,3,S116,2
0011890.wav,4,S46,4
0011891.wav,9,S126,2
0011892.wav,16,S153,2
0011893.wav,14,S68,3
0011894.wav,13,S136,4
0011895.wav,12,S67,2
0011896.wav,17,S49,1
0011897.wav,27,S163,2
0011898.wav,21,S114,1
0011899.wav,19,S162,3
0011900.wav,16,S84,2
0011901.wav,4,S168,3
0011902.wav,31,S139,4
0011903.wav,7,S2,4
0011904.wav,5,S81,2
0011905.wav,16,S135,1
0011906.wav,8,S34,1
0011907.wav,24,S66,2
0011908.wav,7,S7,4
0011909.wav,21,S156,3
0011910.wav,14,S49,1
0011911.wav,26,S25,3
0011912.wav,31,S75,4
0011913.wav,12,S101,1
0011914.wav,28,S139,2
0011915.wav,1,S108,3
0011916.wav,12,S4,1
0011917.wav,31,S95,3
0011918.wav,3,S147,3
0011919.wav,29,S89,3
0011920.wav,7,S83,1
0011921.wav,30,S37,2
0011922.wav,1,S12,4
0011923.wav,18,S169,1
0011924.wav,13,S96,1
0011925.wav,8,S155,2
0011926.wav,20,S144,3
0011927.wav,8,S46,4
0011928.wav,13,S49,3
0011929.wav,21,S8,3
0011930.wav,11,S89,1
0011931.wav,16,S28,4
0011932.wav,17,S117,3
0011933.wav,1,S96,2
0011934.wav,1,S140,1
0011935.wav,1,S13,4
0011936.wav,17,S151,3
0011937.wav,14,S70,2
0011938.wav,1,S90,2
0011939.wav,24,S52,4
0011940.wav,27,S126,4
0011941.wav,25,S85,3
0011942.wav,25,S161,3
0011943.wav,2,S156,1
0011944.wav,20,S149,3
0011945.wav,31,S29,1
0011946.wav,10,S154,1
0011947.wav,22,S143,1
0011948.wav,7,S100,1
0011949.wav,0,S62,4
0011950.wav,6,S12,4
0011951.wav,20,S74,2
0011952.wav,9,S6,3
0011953.wav,30,S67,2
0011954.wav,3,S80,3
0011955.wav,31,S43,1
0011956.wav,25,S95,4
0011957.wav,4,S126,3
0011958.wav,18,S3,4
0011959.wav,6,S94,2
0011960.wav,9,S25,2
0011961.wav,14,S34,3
0011962.wav,9,S34,2
0011963.wav,17,S32,1
0011964.wav,8,S130,4
0011965.wav,9,S80,1
0011966.wav,5,S179,1
0011967.wav,25,S73,3
0011968.wav,25,S154,3
0011969.wav,20,S68,1
0011970.wav,26,S83,2
0011971.wav,5,S47,2
0011972.wav,28,S9,4
0011973.wav,23,S95,4
0011974.wav,10,S125,3
0011975.wav,13,S80,3
0011976.wav,8,S41,2
0011977.wav,1,S99,2
0011978.wav,22,S146,1
0011979.wav,14,S42,2
0011980.wav,14,S8,4
0011981.wav,26,S158,4
0011982.wav,1,S180,3
0011983.wav,9,S154,1
0011984.wav,23,S166,3
0011985.wav,14,S29,3
0011986.wav,19,S99,4
0011987.wav,10,S170,4
0011988.wav,16,S40,4
0011989.wav,14,S106,1
0011990.wav,19,S172,4
0011991.wav,24,S142,3
0011992.wav,27,S50,4
0011993.wav,17,S184,4
0011994.wav,30,S70,1
0011995.wav,21,S170,3
0011996.wav,29,S21,2
0011997.wav,9,S136,1
0011998.wav,6,S50,4
0011999.wav,4,S92,4
0012000.wav,14,S54,4
0012001.wav,2,S60,4
0012002.wav,6,S8,1
0012003.wav,31,S179,1
0012004.wav,16,S12,2
0012005.wav,18,S22,2
0012006.wav,11,S158,1
0012007.wav,15,S44,4
0012008.wav,31,S32,3
0012009.wav,25,S125,4
0012010.wav,5,S62,4
0012011.wav,5,S107,4
0012012.wav,14,S18,2
0012013.wav,4,S12,2
0012014.wav,13,S142,1
0012015.wav,8,S163,2
0012016.wav,20,S164,3
0012017.wav,21,S2,4
0012018.wav,30,S68,3
0012019.wav,25,S151,1
0012020.wav,26,S172,1
0012021.wav,28,S109,3
0012022.wav,10,S129,1
0012023.wav,24,S79,2
0012024.wav,24,S178,2
0012025.wav,29,S176,4
0012026.wav,9,S114,1
0012027.wav,9,S63,1
0012028.wav,18,S130,1
0012029.wav,3,S68,1
0012030.wav,4,S142,4
0012031.wav,25,S23,4
0012032.wav,25,S96,4
0012033.wav,3,S141,4
0012034.wav,20,S148,1
0012035.wav,6,S96,1
0012036.wav,11,S178,3
0012037.wav,15,S57,1
0012038.wav,21,S95,4
0012039.wav,1,S88,3
0012040.wav,10,S4,1
0012041.wav,13,S24,1
0012042.wav,8,S144,4
0012043.wav,11,S167,3
0012044.wav,11,S31,2
0012045.wav,31,S133,2
0012046.wav,29,S23,1
0012047.wav,16,S34,1
0012048.wav,12,S167,4
0012049.wav,28,S81,3
0012050.wav,3,S87,1
0012051.wav,30,S75,4
0012052.wav,23,S167,3
0012053.wav,0,S160,3
0012054.wav,9,S170,3
0012055.wav,4,S137,3
0012056.wav,16,S152,2
0012057.wav,28,S174,4
0012058.wav,15,S170,1
0012059.wav,8,S32,3
0012060.wav,7,S169,1
0012061.wav,25,S174,3
0012062.wav,25,S156,2
0012063.wav,18,S59,1
0012064.wav,30,S28,2
0012065.wav,30,S46,1
0012066.wav,21,S129,1
0012067.wav,2,S88,4
0012068.wav,6,S24,3
0012069.wav,16,S23,4
0012070.wav,19,S136,3
0012071.wav,17,S176,1
0012072.wav,4,S88,4
0012073.wav,1,S34,3
0012074.wav,4,S178,1
0012075.wav,16,S40,4
0012076.wav,30,S149,2
0012077.wav,18,S122,2
0012078.wav,0,S43,4
0012079.wav,10,S5,4
0012080.wav,21,S139,4
0012081.wav,23,S155,4
0012082.wav,30,S143,3
0012083.wav,24,S117,1
0012084.wav,19,S42,3
0012085.wav,30,S155,4
0012086.wav,27,S40,2
0012087.wav,5,S43,3
0012088.wav,27,S2,2
0012089.wav,26,S161,1
0012090.wav,27,S119,1
0012091.wav,0,S62,1
0012092.wav,4,S177,3
0012093.wav,5,S100,4
0012094.wav,3,S88,4
0012095.wav,24,S33,3
0012096.wav,7,S12,3
0012097.wav,12,S42,3
0012098.wav,16,S3,1
0012099.wav,9,S117,3
0012100.wav,8,S113,3
0012101.wav,13,S83,4
0012102.wav,11,S13,4
0012103.wav,11,S116,3
0012104.wav,26,S2,3
0012105.wav,22,S92,3
0012106.wav,19,S128,3
0012107.wav,23,S104,1
0012108.wav,2,S30,4
0012109.wav,16,S3,3
0012110.wav,11,S40,1
0012111.wav,6,S101,4
0012112.wav,30,S32,3
0012113.wav,1,S91,1
0012114.wav,21,S101,4
0012115.wav,5,S40,1
0012116.wav,5,S106,3
0012117.wav,11,S44,3
0012118.wav,25,S117,1
0012119.wav,18,S177,4
0012120.wav,12,S41,2
0012121.wav,14,S86,2
0012122.wav,1,S72,2
0012123.wav,17,S176,1
0012124.wav,9,S2,3
0012125.wav,23,S87,3
0012126.wav,17,S70,2
0012127.wav,9,S45,2
0012128.wav,1,S112,4
0012129.wav,1,S150,1
0012130.wav,28,S83,3
0012131.wav,14,S2,4
0012132.wav,28,S156,4
0012133.wav,28,S102,2
0012134.wav,6,S92,4
0012135.wav,19,S60,3
0012136.wav,17,S79,2
0012137.wav,24,S85,2
0012138.wav,11,S119,1
0012139.wav,24,S112,4
0012140.wav,16,S143,4
0012141.wav,27,S148,2
0012142.wav,27,S97,4
0012143.wav,10,S121,1
0012144.wav,16,S184,1
0012145.wav,27,S29,1
0012146.wav,21,S38,2
0012147.wav,12,S13,4
0012148.wav,17,S136,3
0012149.wav,16,S155,4
0012150.wav,8,S120,4
0012151.wav,0,S81,3
0012152.wav,22,S83,4
0012153.wav,23,S70,2
0012154.wav,0,S12,3
0012155.wav,3,S62,4
0012156.wav,4,S34,3
0012157.wav,17,S96,2
0012158.wav,14,S169,2
0012159.wav,11,S16,1
0012160.wav,30,S164,2
0012161.wav,23,S30,3
0012162.wav,23,S40,4
0012163.wav,30,S3,2
0012164.wav,20,S50,2
0012165.wav,27,S20,1
0012166.wav,10,S101,1
0012167.wav,21,S94,2
0012168.wav,20,S178,4
0012169.wav,5,S137,4
0012170.wav,30,S95,1
0012171.wav,31,S42,3
0012172.wav,28,S7,1
0012173.wav,17,S52,1
0012174.wav,14,S112,4
0012175.wav,29,S103,2
0012176.wav,13,S179,3
0012177.wav,8,S94,1
0012178.wav,6,S177,3
0012179.wav,18,S178,2
0012180.wav,8,S93,1
0012181.wav,21,S29,2
0012182.wav,12,S69,1
0012183.wav,18,S3,1
0012184.wav,6,S160,4
0012185.wav,2,S25,3
0012186.wav,23,S181,1
0012187.wav,19,S109,1
0012188.wav,8,S121,4
0012189.wav,0,S172,2
0012190.wav,13,S100,2
0012191.wav,12,S143,1
0012192.wav,31,S45,3
0012193.wav,2,S68,3
0012194.wav,5,S109,4
0012195.wav,9,S28,4
0012196.wav,25,S57,3
0012197.wav,18,S184,2
0012198.wav,14,S122,2
0012199.wav,17,S81,2
0012200.wav,18,S54,3
0012201.wav,21,S103,4
0012202.wav,6,S111,4
0012203.wav,21,S139,2
0012204.wav,19,S22,1
0012205.wav,25,S70,2
0012206.wav,13,S142,4
0012207.wav,17,S33,3
0012208.wav,21,S182,1
0012209.wav,25,S143,1
0012210.wav,5,S13,3
0012211.wav,12,S110,2
0012212.wav,25,S66,4
0012213.wav,20,S149,1
0012214.wav,31,S117,4
0012215.wav,8,S128,3
0012216.wav,7,S23,3
0012217.wav,5,S50,4
0012218.wav,23,S40,2
0012219.wav,14,S2,3
0012220.wav,3,S79,2
0012221.wav,25,S121,3
0012222.wav,9,S144,1
0012223.wav,16,S9,3
0012224.wav,30,S78,4
0012225.wav,12,S160,3
0012226.wav,16,S155,1
0012227.wav,18,S83,4
0012228.wav,23,S133,3
0012229.wav,0,S61,3
0012230.wav,13,S147,1
0012231.wav,30,S175,2
0012232.wav,3,S50,4
0012233.wav,22,S117,1
0012234.wav,20,S95,3
0012235.wav,15,S97,4
0012236.wav,7,S166,1
0012237.wav,9,S109,4
0012238.wav,26,S97,1
0012239.wav,30,S22,2
0012240.wav,0,S125,1
0012241.wav,15,S107,4
0012242.wav,0,S18,4
0012243.wav,28,S178,1
0012244.wav,31,S96,4
0012245.wav,21,S148,4
0012246.wav,13,S129,4
0012247.wav,9,S158,2
0012248.wav,16,S164,4
0012249.wav,8,S63,3
0012250.wav,3,S107,3
0012251.wav,8,S87,1
0012252.wav,12,S81,1
0012253.wav,7,S167,4
0012254.wav,2,S21,2
0012255.wav,14,S49,4
0012256.wav,0,S168,1
0012257.wav,14,S175,2
0012258.wav,17,S93,4
0012259.wav,24,S130,1
0012260.wav,19,S56,2
0012261.wav,2,S124,2
0012262.wav,9,S101,2
0012263.wav,25,S155,3
0012264.wav,30,S133,1
0012265.wav,16,S142,4
0012266.wav,24,S40,4
0012267.wav,29,S50,3
0012268.wav,31,S52,1
0012269.wav,30,S113,4
0012270.wav,23,S123,2
0012271.wav,23,S11,4
0012272.wav,11,S84,2
0012273.wav,2,S10,4
0012274.wav,13,S157,3
0012275.wav,21,S173,4
0012276.wav,16,S5,4
0012277.wav,27,S10,1
0012278.wav,11,S73,3
0012279.wav,4,S49,3
0012280.wav,18,S172,1
0012281.wav,7,S133,4
0012282.wav,5,S18,3
0012283.wav,8,S42,3
0012284.wav,29,S73,1
0012285.wav,5,S81,1
0012286.wav,2,S101,4
0012287.wav,10,S106,3
0012288.wav,17,S83,4
0012289.wav,1,S2,4
0012290.wav,19,S92,1
0012291.wav,13,S16,4
0012292.wav,26,S40,1
0012293.wav,0,S131,1
0012294.wav,22,S181,4
0012295.wav,19,S78,4
0012296.wav,26,S161,4
0012297.wav,10,S83,2
0012298.wav,16,S177,2
0012299.wav,26,S83,4
0012300.wav,19,S128,3
0012301.wav,26,S4,4
