File ID,digit_label,participant,intonation
0004002.wav,13,S86,4
0004003.wav,0,S3,1
0004004.wav,19,S168,4
0004005.wav,13,S62,2
0004006.wav,11,S49,2
0004007.wav,1,S78,3
0004008.wav,13,S168,3
0004009.wav,2,S73,4
0004010.wav,4,S74,2
0004011.wav,6,S43,4
0004012.wav,4,S43,1
0004013.wav,60,S95,3
0004014.wav,2,S167,3
0004015.wav,2,S176,1
0004016.wav,2,S9,4
0004017.wav,50,S66,3
0004018.wav,2,S52,2
0004019.wav,8,S129,1
0004020.wav,9,S27,2
0004021.wav,18,S41,3
0004022.wav,9,S13,4
0004023.wav,100,S117,1
0004024.wav,1000000,S139,4
0004025.wav,4,S157,2
0004026.wav,12,S123,4
0004027.wav,14,S61,2
0004028.wav,20,S12,3
0004029.wav,17,S152,3
0004030.wav,4,S81,4
0004031.wav,60,S52,2
0004032.wav,18,S6,4
0004033.wav,1000000,S103,1
0004034.wav,5,S169,2
0004035.wav,80,S47,4
0004036.wav,16,S4,1
0004037.wav,1000,S78,1
0004038.wav,12,S84,1
0004039.wav,0,S128,1
0004040.wav,11,S122,1
0004041.wav,20,S83,3
0004042.wav,80,S30,4
0004043.wav,7,S96,2
0004044.wav,1000000,S151,2
0004045.wav,1,S144,2
0004046.wav,40,S141,4
0004047.wav,18,S133,1
0004048.wav,8,S67,2
0004049.wav,100,S65,4
0004050.wav,15,S35,4
0004051.wav,50,S58,1
0004052.wav,11,S112,2
0004053.wav,1,S160,3
0004054.wav,1,S184,2
0004055.wav,13,S147,4
0004056.wav,12,S92,4
0004057.wav,12,S42,3
0004058.wav,1000,S161,2
0004059.wav,16,S30,3
0004060.wav,16,S122,1
0004061.wav,18,S182,3
0004062.wav,10,S11,4
0004063.wav,15,S161,4
0004064.wav,0,S93,1
0004065.wav,100,S92,1
0004066.wav,16,S97,2
0004067.wav,3,S146,1
0004068.wav,50,S99,1
0004069.wav,0,S105,4
0004070.wav,1000,S167,2
0004071.wav,1000,S82,2
0004072.wav,1000000,S58,4
0004073.wav,1000000000,S49,1
0004074.wav,17,S58,3
0004075.wav,19,S34,3
0004076.wav,10,S92,3
0004077.wav,1000000,S18,3
0004078.wav,15,S171,4
0004079.wav,90,S83,1
0004080.wav,11,S35,3
0004081.wav,1,S62,3
0004082.wav,11,S61,3
0004083.wav,30,S170,2
0004084.wav,2,S100,3
0004085.wav,13,S148,3
0004086.wav,20,S168,4
0004087.wav,1000000000,S123,2
0004088.wav,12,S170,2
0004089.wav,19,S33,3
0004090.wav,2,S76,4
0004091.wav,3,S6,1
0004092.wav,1000,S184,4
0004093.wav,17,S129,4
0004094.wav,0,S184,3
0004095.wav,1,S85,1
0004096.wav,10,S116,2
0004097.wav,4,S108,3
0004098.wav,1000,S83,2
0004099.wav,13,S155,1
0004100.wav,18,S80,4
0004101.wav,5,S35,1
0004102.wav,17,S146,3
0004103.wav,100,S63,1
0004104.wav,15,S109,3
0004105.wav,50,S72,1
0004106.wav,1000000,S41,3
0004107.wav,12,S170,2
0004108.wav,16,S8,1
0004109.wav,5,S75,4
0004110.wav,12,S151,3
0004111.wav,100,S39,4
0004112.wav,16,S22,4
0004113.wav,1,S7,2
0004114.wav,7,S157,1
0004115.wav,11,S151,3
0004116.wav,14,S47,1
0004117.wav,70,S66,3
0004118.wav,50,S19,1
0004119.wav,0,S14,1
0004120.wav,8,S133,1
0004121.wav,100,S161,4
0004122.wav,60,S114,2
0004123.wav,15,S140,1
0004124.wav,17,S104,1
0004125.wav,12,S43,3
0004126.wav,15,S93,2
0004127.wav,13,S28,4
0004128.wav,12,S146,3
0004129.wav,6,S7,1
0004130.wav,17,S72,4
0004131.wav,80,S1,2
0004132.wav,17,S3,1
0004133.wav,17,S59,3
0004134.wav,20,S141,2
0004135.wav,90,S59,4
0004136.wav,40,S57,1
0004137.wav,1000,S12,4
0004138.wav,70,S67,2
0004139.wav,30,S178,3
0004140.wav,90,S179,3
0004141.wav,16,S158,3
0004142.wav,1,S122,2
0004143.wav,12,S32,3
0004144.wav,16,S23,3
0004145.wav,70,S123,1
0004146.wav,15,S7,2
0004147.wav,5,S11,4
0004148.wav,100,S87,4
0004149.wav,1000,S113,2
0004150.wav,4,S76,4
0004151.wav,70,S12,2
0004152.wav,1,S100,1
0004153.wav,60,S77,2
0004154.wav,7,S15,2
0004155.wav,4,S113,4
0004156.wav,4,S145,1
0004157.wav,40,S17,2
0004158.wav,60,S95,4
0004159.wav,12,S52,3
0004160.wav,20,S116,2
0004161.wav,1000000,S6,1
0004162.wav,40,S93,3
0004163.wav,1000000000,S124,2
0004164.wav,9,S42,1
0004165.wav,4,S23,2
0004166.wav,40,S176,3
0004167.wav,3,S127,2
0004168.wav,19,S74,1
0004169.wav,14,S84,3
0004170.wav,11,S156,3
0004171.wav,8,S63,4
0004172.wav,100,S29,4
0004173.wav,7,S120,2
0004174.wav,1000000,S120,4
0004175.wav,12,S58,2
0004176.wav,6,S113,1
0004177.wav,70,S39,4
0004178.wav,18,S37,3
0004179.wav,60,S29,3
0004180.wav,30,S147,4
0004181.wav,20,S66,1
0004182.wav,1,S10,4
0004183.wav,19,S177,1
0004184.wav,17,S115,3
0004185.wav,15,S24,3
0004186.wav,4,S162,1
0004187.wav,17,S18,4
0004188.wav,16,S39,3
0004189.wav,60,S92,2
0004190.wav,18,S90,4
0004191.wav,6,S143,1
0004192.wav,13,S13,1
0004193.wav,90,S54,2
0004194.wav,1000000,S165,3
0004195.wav,17,S165,1
0004196.wav,19,S20,1
0004197.wav,70,S177,4
0004198.wav,70,S41,1
0004199.wav,100,S61,3
0004200.wav,20,S106,1
0004201.wav,100,S6,2
0004202.wav,1000000000,S152,3
0004203.wav,100,S57,4
0004204.wav,1,S96,4
0004205.wav,50,S145,4
0004206.wav,1000000000,S92,4
0004207.wav,11,S146,3
0004208.wav,9,S29,1
0004209.wav,100,S144,2
0004210.wav,80,S6,1
0004211.wav,0,S149,1
0004212.wav,50,S143,2
0004213.wav,11,S113,1
0004214.wav,30,S82,1
0004215.wav,8,S78,4
0004216.wav,100,S130,1
0004217.wav,40,S184,2
0004218.wav,60,S8,1
0004219.wav,80,S89,2
0004220.wav,7,S12,1
0004221.wav,9,S87,2
0004222.wav,0,S10,4
0004223.wav,1000000,S167,3
0004224.wav,11,S54,3
0004225.wav,1,S79,1
0004226.wav,50,S12,2
0004227.wav,80,S101,2
0004228.wav,40,S165,3
0004229.wav,17,S124,1
0004230.wav,7,S139,1
0004231.wav,3,S155,3
0004232.wav,1000,S26,1
0004233.wav,17,S45,2
0004234.wav,1000000000,S43,2
0004235.wav,9,S147,2
0004236.wav,80,S52,4
0004237.wav,11,S84,3
0004238.wav,14,S177,2
0004239.wav,70,S142,1
0004240.wav,4,S54,3
0004241.wav,0,S139,4
0004242.wav,12,S54,2
0004243.wav,1000000000,S40,1
0004244.wav,20,S83,2
0004245.wav,2,S144,4
0004246.wav,12,S15,2
0004247.wav,17,S73,4
0004248.wav,19,S104,1
0004249.wav,20,S81,4
0004250.wav,60,S108,1
0004251.wav,1000000,S134,1
0004252.wav,7,S22,3
0004253.wav,6,S138,3
0004254.wav,5,S164,4
0004255.wav,80,S112,3
0004256.wav,40,S158,2
0004257.wav,1000,S46,4
0004258.wav,1000000000,S84,2
0004259.wav,19,S92,2
0004260.wav,15,S32,4
0004261.wav,9,S139,1
0004262.wav,90,S120,2
0004263.wav,9,S156,1
0004264.wav,18,S139,1
0004265.wav,50,S68,3
0004266.wav,14,S23,3
0004267.wav,9,S1,3
0004268.wav,14,S116,2
0004269.wav,2,S94,3
0004270.wav,30,S38,1
0004271.wav,40,S114,3
0004272.wav,8,S89,1
0004273.wav,4,S126,1
0004274.wav,50,S142,3
0004275.wav,12,S165,2
0004276.wav,30,S6,4
0004277.wav,11,S54,3
0004278.wav,16,S117,3
0004279.wav,19,S161,1
0004280.wav,18,S183,1
0004281.wav,0,S154,4
0004282.wav,12,S45,4
0004283.wav,80,S111,1
0004284.wav,19,S116,4
0004285.wav,40,S38,2
0004286.wav,1,S143,2
0004287.wav,40,S133,4
0004288.wav,7,S31,3
0004289.wav,19,S179,1
0004290.wav,3,S83,2
0004291.wav,1000,S49,1
0004292.wav,90,S10,4
0004293.wav,11,S56,2
0004294.wav,1000000000,S166,2
0004295.wav,8,S106,3
0004296.wav,1,S89,1
0004297.wav,15,S47,1
0004298.wav,0,S119,2
0004299.wav,1000000,S42,4
0004300.wav,1000000000,S84,1
0004301.wav,2,S42,3
0004302.wav,15,S169,1
0004303.wav,30,S107,2
0004304.wav,13,S119,1
0004305.wav,18,S72,2
0004306.wav,13,S5,2
0004307.wav,80,S107,3
0004308.wav,30,S34,3
0004309.wav,2,S42,1
0004310.wav,7,S114,1
0004311.wav,2,S34,2
0004312.wav,1,S146,3
0004313.wav,19,S99,2
0004314.wav,6,S129,3
0004315.wav,0,S25,1
0004316.wav,1000,S155,2
0004317.wav,12,S77,2
0004318.wav,4,S107,4
0004319.wav,0,S83,3
0004320.wav,80,S162,2
0004321.wav,19,S97,1
0004322.wav,80,S88,1
0004323.wav,9,S22,2
0004324.wav,10,S110,3
0004325.wav,4,S30,3
0004326.wav,70,S129,4
0004327.wav,40,S9,4
0004328.wav,20,S2,1
0004329.wav,60,S127,3
0004330.wav,90,S103,2
0004331.wav,1,S100,2
0004332.wav,60,S116,1
0004333.wav,70,S15,1
0004334.wav,90,S54,2
0004335.wav,6,S151,1
0004336.wav,3,S137,3
0004337.wav,40,S62,3
0004338.wav,2,S123,4
0004339.wav,30,S143,2
0004340.wav,30,S9,4
0004341.wav,100,S124,2
0004342.wav,9,S127,4
0004343.wav,15,S123,1
0004344.wav,8,S46,3
0004345.wav,18,S52,3
0004346.wav,8,S169,1
0004347.wav,2,S6,2
0004348.wav,1000,S30,4
0004349.wav,4,S30,4
0004350.wav,4,S73,2
0004351.wav,100,S171,2
0004352.wav,9,S100,4
0004353.wav,11,S82,4
0004354.wav,10,S166,3
0004355.wav,1000,S119,3
0004356.wav,3,S100,3
0004357.wav,80,S19,3
0004358.wav,2,S23,1
0004359.wav,18,S26,4
0004360.wav,10,S26,4
0004361.wav,5,S140,3
0004362.wav,90,S123,3
0004363.wav,40,S144,3
0004364.wav,100,S6,4
0004365.wav,90,S116,4
0004366.wav,4,S77,2
0004367.wav,18,S106,3
0004368.wav,50,S147,3
0004369.wav,7,S102,3
0004370.wav,4,S31,3
0004371.wav,20,S63,4
0004372.wav,18,S60,4
0004373.wav,19,S3,1
0004374.wav,7,S149,1
0004375.wav,17,S16,1
0004376.wav,90,S81,3
0004377.wav,11,S109,3
0004378.wav,13,S51,3
0004379.wav,17,S97,2
0004380.wav,4,S82,1
0004381.wav,1000000,S141,3
0004382.wav,18,S72,1
0004383.wav,40,S88,2
0004384.wav,17,S182,1
0004385.wav,90,S127,3
0004386.wav,40,S133,3
0004387.wav,17,S136,1
0004388.wav,100,S49,1
0004389.wav,7,S92,2
0004390.wav,90,S170,3
0004391.wav,10,S176,1
0004392.wav,3,S183,2
0004393.wav,12,S136,2
0004394.wav,7,S31,2
0004395.wav,15,S63,3
0004396.wav,11,S158,4
0004397.wav,4,S32,1
0004398.wav,50,S105,1
0004399.wav,1000000000,S12,1
0004400.wav,70,S56,2
0004401.wav,19,S81,2
0004402.wav,0,S129,2
0004403.wav,16,S85,3
0004404.wav,100,S4,3
0004405.wav,10,S78,1
0004406.wav,60,S144,1
0004407.wav,10,S49,4
0004408.wav,10,S82,2
0004409.wav,16,S86,1
0004410.wav,70,S10,2
0004411.wav,2,S44,1
0004412.wav,6,S128,3
0004413.wav,4,S151,1
0004414.wav,90,S153,2
0004415.wav,5,S160,1
0004416.wav,7,S109,2
0004417.wav,60,S116,2
0004418.wav,40,S129,2
0004419.wav,100,S155,3
0004420.wav,15,S90,4
0004421.wav,100,S62,2
0004422.wav,40,S4,4
0004423.wav,3,S43,2
0004424.wav,8,S11,4
0004425.wav,19,S24,1
0004426.wav,4,S95,4
0004427.wav,18,S55,1
0004428.wav,15,S79,2
0004429.wav,60,S133,4
0004430.wav,5,S64,2
0004431.wav,50,S157,1
0004432.wav,8,S105,4
0004433.wav,18,S95,3
0004434.wav,80,S24,2
0004435.wav,40,S111,4
0004436.wav,7,S87,4
0004437.wav,7,S94,3
0004438.wav,4,S110,3
0004439.wav,4,S7,4
0004440.wav,90,S155,4
0004441.wav,18,S149,3
0004442.wav,30,S126,2
0004443.wav,50,S151,2
0004444.wav,12,S66,1
0004445.wav,5,S5,4
0004446.wav,11,S148,1
0004447.wav,1000000000,S87,3
0004448.wav,15,S94,4
0004449.wav,14,S83,1
0004450.wav,1000000000,S47,4
0004451.wav,0,S165,2
0004452.wav,18,S143,2
0004453.wav,50,S80,3
0004454.wav,11,S95,3
0004455.wav,100,S95,2
0004456.wav,3,S100,4
0004457.wav,40,S65,4
0004458.wav,18,S164,3
0004459.wav,7,S129,4
0004460.wav,100,S183,3
0004461.wav,9,S165,2
0004462.wav,15,S86,2
0004463.wav,10,S126,4
0004464.wav,5,S32,3
0004465.wav,0,S136,2
0004466.wav,6,S106,4
0004467.wav,10,S145,1
0004468.wav,10,S132,2
0004469.wav,7,S172,1
0004470.wav,90,S113,4
0004471.wav,4,S89,4
0004472.wav,16,S178,4
0004473.wav,17,S60,4
0004474.wav,1000000,S59,1
0004475.wav,5,S148,3
0004476.wav,14,S67,4
0004477.wav,60,S2,1
0004478.wav,80,S182,2
0004479.wav,8,S76,1
0004480.wav,18,S115,2
0004481.wav,80,S104,4
0004482.wav,1000000,S61,4
0004483.wav,90,S144,4
0004484.wav,19,S112,4
0004485.wav,8,S90,4
0004486.wav,17,S65,4
0004487.wav,12,S89,2
0004488.wav,60,S33,3
0004489.wav,10,S37,4
0004490.wav,17,S31,1
0004491.wav,0,S133,1
0004492.wav,0,S44,1
0004493.wav,1,S78,4
0004494.wav,12,S135,1
0004495.wav,1000000000,S12,4
0004496.wav,2,S114,1
0004497.wav,3,S145,2
0004498.wav,50,S3,1
0004499.wav,100,S149,3
0004500.wav,80,S157,1
0004501.wav,60,S22,1
0004502.wav,100,S91,2
0004503.wav,60,S2,4
0004504.wav,19,S9,3
0004505.wav,6,S162,4
0004506.wav,7,S29,3
0004507.wav,7,S144,1
0004508.wav,0,S132,1
0004509.wav,7,S140,1
0004510.wav,1000,S150,4
0004511.wav,70,S43,4
0004512.wav,0,S126,4
0004513.wav,40,S9,1
0004514.wav,1000000000,S92,2
0004515.wav,80,S184,2
0004516.wav,30,S115,2
0004517.wav,70,S108,3
0004518.wav,6,S92,1
0004519.wav,12,S39,1
0004520.wav,90,S167,3
0004521.wav,90,S133,4
0004522.wav,1000,S169,3
0004523.wav,1000000000,S10,2
0004524.wav,8,S78,1
0004525.wav,100,S153,2
0004526.wav,15,S96,1
0004527.wav,30,S47,3
0004528.wav,9,S40,2
0004529.wav,5,S87,2
0004530.wav,8,S108,2
0004531.wav,1000000000,S170,4
0004532.wav,15,S106,4
0004533.wav,70,S164,2
0004534.wav,5,S103,4
0004535.wav,80,S142,2
0004536.wav,3,S111,4
0004537.wav,18,S101,1
0004538.wav,1000000,S138,2
0004539.wav,3,S149,2
0004540.wav,12,S12,4
0004541.wav,7,S75,1
0004542.wav,80,S149,1
0004543.wav,3,S22,3
0004544.wav,100,S174,3
0004545.wav,50,S97,4
0004546.wav,30,S147,3
0004547.wav,60,S116,2
0004548.wav,16,S30,1
0004549.wav,9,S70,2
0004550.wav,100,S35,2
0004551.wav,30,S117,3
0004552.wav,15,S54,1
0004553.wav,1000,S8,3
0004554.wav,70,S12,4
0004555.wav,0,S47,2
0004556.wav,70,S140,1
0004557.wav,0,S168,2
0004558.wav,1000,S117,2
0004559.wav,30,S121,3
0004560.wav,1,S51,1
0004561.wav,12,S174,3
0004562.wav,80,S164,2
0004563.wav,8,S67,4
0004564.wav,40,S72,4
0004565.wav,20,S175,2
0004566.wav,40,S101,2
0004567.wav,50,S173,1
0004568.wav,70,S129,4
0004569.wav,80,S165,1
0004570.wav,0,S119,3
0004571.wav,60,S168,3
0004572.wav,11,S133,4
0004573.wav,60,S94,1
0004574.wav,15,S150,4
0004575.wav,1000,S124,4
0004576.wav,0,S18,3
0004577.wav,1,S87,3
0004578.wav,0,S6,4
0004579.wav,10,S15,4
0004580.wav,1000000000,S10,4
0004581.wav,50,S93,3
0004582.wav,90,S64,2
0004583.wav,100,S4,4
0004584.wav,0,S29,3
0004585.wav,15,S1,2
0004586.wav,30,S7,2
0004587.wav,13,S18,2
0004588.wav,15,S16,2
0004589.wav,100,S150,4
0004590.wav,5,S19,2
0004591.wav,30,S161,4
0004592.wav,6,S15,1
0004593.wav,12,S141,2
0004594.wav,19,S119,1
0004595.wav,1000000,S182,4
0004596.wav,16,S68,3
0004597.wav,14,S158,2
0004598.wav,2,S40,4
0004599.wav,1000000,S179,1
0004600.wav,0,S27,4
0004601.wav,100,S42,3
0004602.wav,3,S101,1
0004603.wav,1000000,S120,2
0004604.wav,90,S165,4
0004605.wav,9,S52,3
0004606.wav,3,S138,4
0004607.wav,3,S5,2
0004608.wav,1,S125,4
0004609.wav,12,S142,1
0004610.wav,15,S13,3
0004611.wav,6,S91,2
0004612.wav,10,S108,3
0004613.wav,13,S77,2
0004614.wav,14,S102,3
0004615.wav,10,S149,4
0004616.wav,30,S123,3
0004617.wav,11,S124,4
0004618.wav,19,S183,3
0004619.wav,16,S2,3
0004620.wav,7,S29,4
0004621.wav,40,S178,2
0004622.wav,11,S174,3
0004623.wav,70,S130,2
0004624.wav,2,S170,3
0004625.wav,9,S145,2
0004626.wav,1000000,S101,3
0004627.wav,4,S146,1
0004628.wav,6,S92,1
0004629.wav,4,S164,1
0004630.wav,7,S54,1
0004631.wav,12,S87,1
0004632.wav,12,S12,3
0004633.wav,2,S166,4
0004634.wav,30,S25,1
0004635.wav,19,S152,4
0004636.wav,4,S12,3
0004637.wav,1000000000,S181,2
0004638.wav,4,S113,1
0004639.wav,2,S120,2
0004640.wav,18,S74,1
0004641.wav,9,S176,2
0004642.wav,1,S9,3
0004643.wav,30,S166,3
0004644.wav,80,S73,1
0004645.wav,6,S126,1
0004646.wav,9,S44,1
0004647.wav,1000,S161,1
0004648.wav,18,S160,2
0004649.wav,40,S176,2
0004650.wav,30,S104,1
0004651.wav,17,S54,3
0004652.wav,90,S70,1
0004653.wav,50,S176,3
0004654.wav,7,S93,4
0004655.wav,70,S169,1
0004656.wav,11,S87,1
0004657.wav,40,S167,2
0004658.wav,20,S24,1
0004659.wav,16,S154,4
0004660.wav,1,S130,2
0004661.wav,90,S7,2
0004662.wav,1000,S26,4
0004663.wav,100,S31,1
0004664.wav,3,S158,4
0004665.wav,10,S178,3
0004666.wav,70,S37,1
0004667.wav,6,S159,1
0004668.wav,1000,S102,2
0004669.wav,8,S44,1
0004670.wav,14,S111,2
0004671.wav,3,S7,4
0004672.wav,6,S67,2
0004673.wav,17,S1,1
0004674.wav,30,S121,1
0004675.wav,11,S104,4
0004676.wav,60,S96,1
0004677.wav,7,S154,2
0004678.wav,60,S65,1
0004679.wav,5,S62,3
0004680.wav,17,S163,2
0004681.wav,11,S145,2
0004682.wav,8,S141,1
0004683.wav,15,S15,1
0004684.wav,12,S95,4
0004685.wav,14,S89,1
0004686.wav,6,S167,1
0004687.wav,100,S59,4
0004688.wav,18,S62,1
0004689.wav,7,S22,4
0004690.wav,6,S88,4
0004691.wav,2,S144,3
0004692.wav,9,S52,2
0004693.wav,17,S116,4
0004694.wav,40,S164,2
0004695.wav,4,S87,2
0004696.wav,13,S148,4
0004697.wav,70,S67,4
0004698.wav,6,S137,3
0004699.wav,7,S124,1
0004700.wav,18,S23,4
0004701.wav,40,S62,1
0004702.wav,60,S177,4
0004703.wav,19,S130,2
0004704.wav,80,S47,4
0004705.wav,16,S80,1
0004706.wav,50,S87,4
0004707.wav,10,S94,3
0004708.wav,13,S7,3
0004709.wav,70,S94,4
0004710.wav,16,S77,2
0004711.wav,1000000000,S150,3
0004712.wav,7,S101,1
0004713.wav,19,S139,4
0004714.wav,14,S151,4
0004715.wav,8,S109,4
0004716.wav,14,S140,4
0004717.wav,18,S181,1
0004718.wav,0,S7,3
0004719.wav,19,S177,4
0004720.wav,8,S148,3
0004721.wav,90,S90,2
0004722.wav,8,S147,3
0004723.wav,9,S153,4
0004724.wav,2,S62,1
0004725.wav,9,S144,2
0004726.wav,1000,S92,4
0004727.wav,70,S54,3
0004728.wav,12,S46,2
0004729.wav,5,S111,2
0004730.wav,50,S5,3
0004731.wav,1000000000,S97,4
0004732.wav,90,S45,2
0004733.wav,7,S147,1
0004734.wav,60,S148,4
0004735.wav,7,S32,1
0004736.wav,10,S115,3
0004737.wav,1000000000,S144,2
0004738.wav,19,S51,4
0004739.wav,19,S67,2
0004740.wav,16,S82,2
0004741.wav,100,S83,3
0004742.wav,20,S3,1
0004743.wav,17,S114,3
0004744.wav,18,S46,3
0004745.wav,13,S144,1
0004746.wav,4,S112,4
0004747.wav,15,S49,3
0004748.wav,16,S27,2
0004749.wav,60,S99,2
0004750.wav,30,S109,4
0004751.wav,13,S93,1
0004752.wav,90,S53,3
0004753.wav,2,S151,4
0004754.wav,7,S37,1
0004755.wav,18,S41,2
0004756.wav,1000000,S154,4
0004757.wav,9,S116,2
0004758.wav,15,S152,4
0004759.wav,1,S8,4
0004760.wav,40,S178,4
0004761.wav,15,S126,1
0004762.wav,17,S167,1
0004763.wav,4,S46,3
0004764.wav,90,S169,2
0004765.wav,19,S45,1
0004766.wav,0,S166,4
0004767.wav,18,S124,4
0004768.wav,6,S152,4
0004769.wav,8,S47,3
0004770.wav,15,S136,4
0004771.wav,70,S94,2
0004772.wav,90,S149,3
0004773.wav,30,S121,2
0004774.wav,4,S20,4
0004775.wav,80,S101,1
0004776.wav,10,S101,3
0004777.wav,16,S113,4
0004778.wav,10,S165,4
0004779.wav,8,S50,3
0004780.wav,16,S64,2
0004781.wav,1000000000,S102,4
0004782.wav,0,S87,2
0004783.wav,3,S47,1
0004784.wav,3,S143,2
0004785.wav,40,S73,2
0004786.wav,18,S104,3
0004787.wav,1000000000,S37,2
0004788.wav,0,S31,2
0004789.wav,6,S116,2
0004790.wav,14,S138,1
0004791.wav,1,S125,1
0004792.wav,4,S26,4
0004793.wav,10,S181,1
0004794.wav,6,S116,2
0004795.wav,19,S10,1
0004796.wav,8,S69,4
0004797.wav,18,S51,2
0004798.wav,17,S4,3
0004799.wav,1000,S125,3
0004800.wav,90,S93,1
0004801.wav,40,S47,3
0004802.wav,3,S68,3
0004803.wav,30,S126,1
0004804.wav,11,S140,4
0004805.wav,13,S30,2
0004806.wav,15,S40,4
0004807.wav,0,S130,4
0004808.wav,12,S171,4
0004809.wav,15,S25,3
0004810.wav,60,S38,3
0004811.wav,1000000000,S84,2
0004812.wav,12,S178,3
0004813.wav,40,S77,2
0004814.wav,2,S171,1
0004815.wav,16,S34,3
0004816.wav,18,S30,2
0004817.wav,14,S108,1
0004818.wav,30,S144,3
0004819.wav,9,S2,1
0004820.wav,14,S100,4
0004821.wav,5,S73,1
0004822.wav,9,S126,4
0004823.wav,9,S52,2
0004824.wav,6,S6,2
0004825.wav,2,S139,4
0004826.wav,18,S25,1
0004827.wav,6,S36,4
0004828.wav,19,S49,4
0004829.wav,5,S34,4
0004830.wav,9,S150,4
0004831.wav,17,S113,4
0004832.wav,20,S65,1
0004833.wav,11,S126,1
0004834.wav,13,S176,1
0004835.wav,6,S7,3
0004836.wav,20,S5,3
0004837.wav,1,S172,2
0004838.wav,16,S31,4
0004839.wav,15,S102,3
0004840.wav,15,S6,2
0004841.wav,80,S176,3
0004842.wav,1000000000,S177,1
0004843.wav,40,S124,4
0004844.wav,9,S42,1
0004845.wav,90,S22,1
0004846.wav,12,S1,2
0004847.wav,70,S35,3
0004848.wav,12,S104,1
0004849.wav,40,S71,3
0004850.wav,6,S124,4
0004851.wav,80,S169,3
0004852.wav,90,S158,3
0004853.wav,60,S19,4
0004854.wav,2,S147,1
0004855.wav,1000000000,S79,1
0004856.wav,8,S149,2
0004857.wav,2,S99,2
0004858.wav,1000000000,S101,3
0004859.wav,4,S44,4
0004860.wav,100,S104,3
0004861.wav,19,S7,4
0004862.wav,5,S25,3
0004863.wav,8,S13,3
0004864.wav,15,S43,4
0004865.wav,11,S81,1
0004866.wav,9,S15,3
0004867.wav,18,S106,2
0004868.wav,20,S166,2
0004869.wav,14,S160,4
0004870.wav,100,S87,4
0004871.wav,17,S106,2
0004872.wav,13,S128,3
0004873.wav,15,S12,4
0004874.wav,80,S155,1
0004875.wav,9,S110,2
0004876.wav,80,S20,1
0004877.wav,90,S127,2
0004878.wav,100,S169,3
0004879.wav,60,S166,3
0004880.wav,50,S130,4
0004881.wav,60,S15,2
0004882.wav,100,S61,2
0004883.wav,4,S87,3
0004884.wav,100,S30,2
0004885.wav,11,S147,2
0004886.wav,0,S57,4
0004887.wav,30,S8,1
0004888.wav,60,S1,2
0004889.wav,1000000,S21,2
0004890.wav,7,S150,4
0004891.wav,70,S171,4
0004892.wav,90,S95,3
0004893.wav,9,S78,2
0004894.wav,2,S86,2
0004895.wav,13,S140,1
0004896.wav,15,S41,4
0004897.wav,50,S42,2
0004898.wav,2,S14,1
0004899.wav,5,S22,1
0004900.wav,1,S62,3
0004901.wav,1,S92,1
0004902.wav,9,S170,4
0004903.wav,60,S94,1
0004904.wav,90,S84,3
0004905.wav,7,S67,2
0004906.wav,100,S84,2
0004907.wav,9,S100,1
0004908.wav,19,S22,3
0004909.wav,9,S87,1
0004910.wav,6,S72,4
0004911.wav,13,S46,3
0004912.wav,50,S145,3
0004913.wav,5,S28,4
0004914.wav,6,S22,4
0004915.wav,4,S45,2
0004916.wav,6,S101,2
0004917.wav,3,S40,1
0004918.wav,10,S112,2
0004919.wav,17,S143,2
0004920.wav,12,S100,1
0004921.wav,18,S78,3
0004922.wav,30,S36,1
0004923.wav,5,S9,1
0004924.wav,19,S162,3
0004925.wav,1000,S170,2
0004926.wav,90,S80,2
0004927.wav,1000000,S109,1
0004928.wav,19,S43,4
0004929.wav,5,S128,3
0004930.wav,5,S100,4
0004931.wav,6,S123,3
0004932.wav,17,S32,4
0004933.wav,40,S27,1
0004934.wav,11,S84,1
0004935.wav,19,S180,3
0004936.wav,1000000,S120,2
0004937.wav,100,S16,1
0004938.wav,50,S47,2
0004939.wav,30,S86,4
0004940.wav,1000000,S110,1
0004941.wav,6,S146,4
0004942.wav,10,S70,1
0004943.wav,100,S181,3
0004944.wav,90,S156,4
0004945.wav,15,S157,1
0004946.wav,90,S109,2
0004947.wav,40,S60,1
0004948.wav,1000000,S66,3
0004949.wav,10,S108,2
0004950.wav,1000,S3,2
0004951.wav,8,S44,4
0004952.wav,15,S157,3
0004953.wav,100,S101,3
0004954.wav,11,S111,3
0004955.wav,1000,S32,1
0004956.wav,9,S110,3
0004957.wav,9,S122,4
0004958.wav,12,S58,2
0004959.wav,19,S32,1
0004960.wav,7,S174,4
0004961.wav,1000000,S30,2
0004962.wav,9,S88,2
0004963.wav,70,S31,3
0004964.wav,14,S113,3
0004965.wav,9,S72,4
0004966.wav,7,S113,1
0004967.wav,0,S97,4
0004968.wav,1000,S106,3
0004969.wav,3,S140,3
0004970.wav,8,S127,4
0004971.wav,30,S184,3
0004972.wav,1,S50,3
0004973.wav,90,S106,3
0004974.wav,7,S156,4
0004975.wav,70,S46,1
0004976.wav,1,S36,4
0004977.wav,50,S80,4
0004978.wav,13,S153,4
0004979.wav,10,S87,3
0004980.wav,5,S82,3
0004981.wav,19,S90,4
0004982.wav,70,S129,1
0004983.wav,70,S171,2
0004984.wav,50,S177,4
0004985.wav,17,S135,2
0004986.wav,100,S92,2
0004987.wav,0,S104,4
0004988.wav,20,S59,1
