File ID,digit_label,participant,intonation
0001982.wav,40,S164,1
0001983.wav,14,S155,4
0001984.wav,17,S110,1
0001985.wav,6,S147,3
0001986.wav,8,S156,3
0001989.wav,30,S94,1
0001990.wav,5,S31,1
0001991.wav,7,S74,1
0001992.wav,19,S39,1
0001993.wav,40,S147,3
0001994.wav,80,S82,1
0001995.wav,4,S7,1
0001998.wav,70,S110,3
0002005.wav,13,S127,3
0002006.wav,7,S99,1
0002009.wav,17,S65,3
0002011.wav,10,S178,3
0002014.wav,80,S49,1
0002015.wav,2,S54,1
0002017.wav,6,S166,3
0002019.wav,3,S91,1
0002020.wav,90,S100,3
0002022.wav,11,S111,1
0002027.wav,10,S40,3
0002029.wav,14,S149,1
0002030.wav,16,S155,3
0002035.wav,1,S146,1
0002040.wav,11,S41,3
0002043.wav,30,S157,3
0002049.wav,8,S86,3
